Incident Type,Incident Number,Incident Date,Violation Type,Violation Section,Violation Description,Location
ARREST,2000296201,"Feb 27, 2020 8:45:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,800 CAPISTRANO DRIVE
ARREST,2000296601,"Feb 27, 2020 9:40:00 AM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,2100 VISTA WAY
ARREST,2000297901,"Feb 27, 2020 12:00:00 PM",PC,602,TRESPASSING (M),1301 CARMELO DRIVE
ARREST,2000299101,"Feb 27, 2020 1:54:00 PM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),64 CANYON DRIVE
ARREST,2000300101,"Feb 27, 2020 3:58:00 PM",PC,273.6(A),VIOLATE DOMESTIC RELATIONS COURT ORDER (M),300 MISSOURI AVENUE
ARREST,2000299901,"Feb 27, 2020 4:46:00 PM",PC,25400(A)(1),CARRY CONCEALED WEAPON IN VEHICLE (M),"COLLEGE BOULEVARD & FRAZEE ROAD, OCEANSIDE, CA 92057"
ARREST,2000300401,"Feb 27, 2020 6:53:00 PM",PC,490.5A,PETTY THEFT FROM LIBRARY OR MERCHANT (M),1403 MISSION AVENUE
ARREST,2000300701,"Feb 27, 2020 8:35:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",3350 COLLEGE BOULEVARD
ARREST,2000300801,"Feb 27, 2020 8:43:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),
ARREST,2000300901,"Feb 27, 2020 10:30:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1700 OCEANSIDE BOULEVARD
ARREST,2000301001,"Feb 27, 2020 11:06:01 PM",PC,242,SIMPLE BATTERY (M),900 N COAST HIGHWAY
ARREST,2000301101,"Feb 28, 2020 12:07:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),211 N COAST HIGHWAY
ARREST,2000301301,"Feb 28, 2020 1:35:00 AM",PC,273.6(A),VIOLATE DOMESTIC RELATIONS COURT ORDER (M),1 OCEANSIDE PIER
ARREST,2000301401,"Feb 28, 2020 1:35:00 AM",PC,273.6(A),VIOLATE DOMESTIC RELATIONS COURT ORDER (M),700 THE STRAND N
ARREST,2000301601,"Feb 28, 2020 2:00:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),41 DOUGLAS DRIVE
ARREST,2000301701,"Feb 28, 2020 2:17:00 AM",VC,23152A,DUI ALCOHOL (M),334 S MYERS STREET##2
ARREST,2000302301,"Feb 28, 2020 7:59:00 AM",PC,422A,THREATEN CRIME WITH INTENT TO TERRORIZE (F),5000 NORTH RIVER ROAD
ARREST,2000303001,"Feb 28, 2020 9:07:00 AM",PC,978.5,MISDEMEANOR BENCH WARRANT (OUR AGENCY),"ARCHER STREET & MISSION AVENUE, OCEANSIDE, CA 92058"
ARREST,2000303101,"Feb 28, 2020 10:03:00 AM",PC,3056,VIOL PAROLE:FELONY (F),2100 VISTA WAY
ARREST,2000304001,"Feb 28, 2020 10:37:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,3855 MISSION AVENUE
ARREST,2000304401,"Feb 28, 2020 12:15:00 PM",PC,166(A)(4),CONTEMPT OF COURT:DISOBEY COURT ORDER (M),3855 MISSION AVENUE
ARREST,2000306001,"Feb 28, 2020 6:30:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3350 COLLEGE BOULEVARD
ARREST,2000306101,"Feb 28, 2020 8:00:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),1426 MISSION AVENUE
ARREST,2000306501,"Feb 28, 2020 8:40:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3350 COLLEGE BOULEVARD
ARREST,2000306701,"Feb 28, 2020 9:05:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),41 DOUGLAS DRIVE
ARREST,2000306901,"Feb 28, 2020 10:30:00 PM",PC,21310,CARRY CONCEALED DIRK OR DAGGER (F),150 RIVERSIDE DRIVE
ARREST,2000307001,"Feb 28, 2020 11:14:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),4112 AVENIDA DE LA PLATA
ARREST,2000257401,"Feb 29, 2020 12:50:00 AM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),
ARREST,2000307401,"Feb 29, 2020 1:57:00 AM",PC,30305(A)(1),PROHIBITED PERSON OWN/POSSESS/ETC AMMUNITION/ETC (F),
ARREST,2000307601,"Feb 29, 2020 3:06:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),609 CROUCH STREET
ARREST,2000307801,"Feb 29, 2020 3:57:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),"RANCHO DEL ORO DRIVE & VISTA DEL ORO DRIVE, OCEANSIDE, CA 92056"
ARREST,2000307701,"Feb 29, 2020 3:57:07 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),601 N COAST HIGHWAY
ARREST,2000308101,"Feb 29, 2020 8:00:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),1401 N COAST HIGHWAY
ARREST,2000308601,"Feb 29, 2020 11:20:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",
ARREST,2000309201,"Feb 29, 2020 1:06:00 PM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,2100 VISTA WAY
ARREST,2000309301,"Feb 29, 2020 1:35:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",3560 MISSION AVENUE
ARREST,2000309501,"Feb 29, 2020 2:42:00 PM",PC,25850(C)(2),CARRY STOLEN LOADED FIREARM (F),195 S TREMONT STREET
ARREST,2000309801,"Feb 29, 2020 3:40:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",
ARREST,2000309902,"Feb 29, 2020 3:45:00 PM",PC,211,ROBBERY (F),4280 VIA RANCHO ROAD
ARREST,2000309901,"Feb 29, 2020 3:45:00 PM",PC,664/187(A),ATTEMPTED MURDER (F),122 THE STRAND S
ARREST,2000310201,"Feb 29, 2020 5:11:00 PM",HS,11379(A),TRANS/ETC CONTROLLED SUBS (F),3410 MARRON ROAD
ARREST,2000310701,"Feb 29, 2020 9:45:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),609 CROUCH STREET
ARREST,2000311401,"Mar 1, 2020 2:41:00 AM",PC,21310,CARRY CONCEALED DIRK OR DAGGER (F),900 N COAST HIGHWAY
ARREST,2000311601,"Mar 1, 2020 3:50:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,1500 OCEANSIDE BOULEVARD
ARREST,2000311001,"Mar 1, 2020 4:15:00 AM",VC,23152A,DUI ALCOHOL (M),834 TAIT STREET
ARREST,2000311701,"Mar 1, 2020 4:59:00 AM",PC,314.1,INDECENT EXPOSURE (M),300 N COAST HIGHWAY
ARREST,2000312501,"Mar 1, 2020 9:10:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1200 BLOCK OF CENTER AVENUE
ARREST,2000313101,"Mar 1, 2020 12:38:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",205 AVENIDA MARGUARITA
ARREST,2000313401,"Mar 1, 2020 2:11:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",
ARREST,2000313501,"Mar 1, 2020 3:40:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),202 S NEVADA STREET
ARREST,2000314201,"Mar 1, 2020 4:34:00 PM",VC,23153(A),DUI ALCOHOL:CAUSING BODILY INJURY (F),3855 MISSION AVENUE
ARREST,2000314501,"Mar 1, 2020 6:00:00 PM",ZZ,OUT WARRANT,MISDEMEANOR OTHER AGENCY'S WARRANT,1407 MISSION AVENUE
ARREST,2000314701,"Mar 1, 2020 6:36:00 PM",PC,3056,VIOL PAROLE:FELONY (F),20003 MISSION AVENUE
ARREST,2000314801,"Mar 1, 2020 6:45:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),
ARREST,2000288301,"Mar 1, 2020 8:35:00 PM",PC,33210,MANUFACTURE/IMPORT/POSSESS/ETC SHORT-BARRELED RIFLE/SHOTG,"UAND A(FM)S STREET & COLLEGE BOULEVARD, OCEANSIDE, CA 92057"
ARREST,2000315301,"Mar 1, 2020 9:00:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),1440 MISSION AVENUE
ARREST,2000315401,"Mar 1, 2020 11:00:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),650 HUNTER STREET
ARREST,2000315901,"Mar 2, 2020 3:23:00 AM",VC,23152A,DUI ALCOHOL (M),195 S TREMONT STREET
ARREST,2000316101,"Mar 2, 2020 5:03:00 AM",PC,459,BURGLARY (RESIDENTIAL) (F),3400 MARRON ROAD
ARREST,2000316301,"Mar 2, 2020 7:45:00 AM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),3410 MARRON ROAD
ARREST,2000316302,"Mar 2, 2020 7:45:00 AM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),909 N COAST HIGHWAY
ARREST,2000316401,"Mar 2, 2020 8:12:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),1990 OCEANSIDE BOULEVARD
ARREST,2000316901,"Mar 2, 2020 9:30:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),3524 COCKATOO COURT
ARREST,2000316701,"Mar 2, 2020 10:00:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1990 OCEANSIDE BOULEVARD
ARREST,2000317001,"Mar 2, 2020 10:30:00 AM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,
ARREST,2000317901,"Mar 2, 2020 10:30:00 AM",PC,148(A)(1),OBSTRUCT/RESIST PEACE OFCR/EMER MED TECH (M),702 N PACIFIC STREET
ARREST,2000318001,"Mar 2, 2020 11:17:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1990 OCEANSIDE BOULEVARD
ARREST,2000318101,"Mar 2, 2020 11:22:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1806 OCEANSIDE BOULEVARD
ARREST,2000320001,"Mar 2, 2020 3:05:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",
ARREST,2000320601,"Mar 2, 2020 5:51:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,901 N COAST HIGHWAY
ARREST,2000320701,"Mar 2, 2020 6:00:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1310 S COAST HIGHWAY
ARREST,2000321701,"Mar 2, 2020 7:08:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),602 SILVERWOOD STREET
ARREST,2000321401,"Mar 2, 2020 7:10:00 PM",VC,23152(F),DUI ALCOHOL/DRUG (M),
ARREST,2000321301,"Mar 2, 2020 7:14:00 PM",VC,23152A,DUI ALCOHOL (M),1315 BUSH STREET
ARREST,2000322001,"Mar 2, 2020 8:53:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),3524 COCKATOO COURT
ARREST,2000322101,"Mar 2, 2020 9:00:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),700 THE STRAND S
ARREST,2000322201,"Mar 2, 2020 9:40:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",195 S TREMONT STREET
ARREST,2000322501,"Mar 2, 2020 11:19:00 PM",VC,23136,DUI:UNDER 21YR W/BA.01 (ZERO TOLERANCE) (I),500 CALLE MONTECITO
ARREST,2000322801,"Mar 3, 2020 1:03:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,400 PARKSIDE DRIVE
ARREST,2000323001,"Mar 3, 2020 2:13:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),5045 NORTH RIVER ROAD
ARREST,2000268801,"Mar 3, 2020 10:30:00 AM",PC,594(B)(1),VANDALISM ($400 OR MORE) (F),2001 OCEANSIDE BOULEVARD
ARREST,2000269001,"Mar 3, 2020 10:30:00 AM",PC,664/187(A),ATTEMPTED MURDER (F),122 THE STRAND S
ARREST,2000325601,"Mar 3, 2020 1:28:00 PM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),4228 JONATHON PLACE
ARREST,2000325602,"Mar 3, 2020 1:28:00 PM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),1999 EL CAMINO REAL
ARREST,2000326401,"Mar 3, 2020 3:05:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,211 N COAST HIGHWAY
ARREST,2000326101,"Mar 3, 2020 3:15:08 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),
ARREST,2000327301,"Mar 3, 2020 5:50:00 PM",PC,503,EMBEZZLEMENT ($950 OR LESS) (M),901 N COAST HIGHWAY
ARREST,2000328101,"Mar 3, 2020 8:34:00 PM",HS,11378,POSS CONTROLLED SUBS FOR SALE (F),901 N COAST HIGHWAY
ARREST,2000328501,"Mar 3, 2020 10:06:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),
ARREST,2000328801,"Mar 4, 2020 4:15:00 AM",VC,23152A,DUI ALCOHOL (M),195 S TREMONT STREET
ARREST,2000328901,"Mar 4, 2020 4:33:00 AM",VC,23152A,DUI ALCOHOL (M),0 SAN YSIDRO PORT OF ENRTY
ARREST,2000329101,"Mar 4, 2020 5:28:00 AM",PC,166(C)(1),CONTEMPT OF COURT:VIOLATE PROTECTIVE ORDER (M),153 MAGDALENA DRIVE
ARREST,2000329201,"Mar 4, 2020 6:00:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",
ARREST,2000329701,"Mar 4, 2020 8:50:00 AM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,2015 OCEANSIDE BOULEVARD
ARREST,2000329702,"Mar 4, 2020 8:50:00 AM",PC,3453(Q),FLASH INCARCERATION,149 CANYON DRIVE##163
ARREST,2000329801,"Mar 4, 2020 9:30:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"ARROYO AVENUE & OCEANSIDE BOULEVARD, OCEANSIDE, CA 92056"
ARREST,2000330101,"Mar 4, 2020 10:00:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"HARBOR DRIVE & San Rafael DRIVE, OCEANSIDE, CA 92054"
ARREST,2000330201,"Mar 4, 2020 10:21:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"HARBOR DRIVE & San Rafael DRIVE, OCEANSIDE, CA 92054"
ARREST,2000122101,"Mar 4, 2020 12:00:00 PM",PC,30605(A),ILLEGALLY POSSESS ANY ASSAULT WEAPON (F),425 COLLEGE BOULEVARD
ARREST,2000331401,"Mar 4, 2020 12:40:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1401 N COAST HIGHWAY
ARREST,2000331601,"Mar 4, 2020 2:03:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),"FUCHSIA COURT & IVY ROAD, OCEANSIDE, CA 92054"
ARREST,2000331901,"Mar 4, 2020 3:45:00 PM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),1999 EL CAMINO REAL
ARREST,2000331902,"Mar 4, 2020 3:45:00 PM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),708 PIER VIEW WAY
ARREST,2000332001,"Mar 4, 2020 4:00:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3925 CELESTE DRIVE
ARREST,2000332002,"Mar 4, 2020 4:00:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),557 VISTA BELLA
ARREST,2000332201,"Mar 4, 2020 4:53:00 PM",PC,3453(Q),FLASH INCARCERATION,1103 N COAST HIGHWAY
ARREST,2000332101,"Mar 4, 2020 5:00:00 PM",PC,978.5,MISDEMEANOR BENCH WARRANT (OUR AGENCY),"OAKLEAF DRIVE & PALA ROAD, OCEANSIDE, CA 92058"
ARREST,2000332401,"Mar 4, 2020 5:58:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",4400 BLOCK OF FRAZEE ROAD
ARREST,2000333001,"Mar 4, 2020 8:15:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",802 S COAST HIGHWAY
ARREST,2000333101,"Mar 4, 2020 8:16:00 PM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),2100 VISTA WAY
ARREST,2000333201,"Mar 4, 2020 8:20:00 PM",PC,3455,PRCS VIOLATION,1401 N COAST HIGHWAY
ARREST,2000333401,"Mar 4, 2020 9:16:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",300 DOUGLAS DRIVE
ARREST,2000333601,"Mar 4, 2020 9:30:00 PM",VC,23152A,DUI ALCOHOL (M),"Canyon & HWY, OCEANSIDE, CA 92054"
ARREST,2000334001,"Mar 4, 2020 11:11:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),2157 VIA SONORA
ARREST,2000333801,"Mar 4, 2020 11:30:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",
ARREST,2000334201,"Mar 5, 2020 1:33:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",2434 CATALINA CIRCLE##626
ARREST,2000334301,"Mar 5, 2020 2:29:00 AM",VC,23152(F),DUI ALCOHOL/DRUG (M),1523 BUSH STREET
ARREST,2000334501,"Mar 5, 2020 4:15:00 AM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),3170 VISTA WAY
ARREST,2000335101,"Mar 5, 2020 9:10:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",3332 TROPICANA DRIVE
ARREST,2000335301,"Mar 5, 2020 9:23:00 AM",VC,40302A,FAILURE TO PRESENT LICENSE OR SATISFACTORY IDENTIFICATION (M),705 COLLEGE BOULEVARD
ARREST,2000335502,"Mar 5, 2020 9:30:00 AM",PC,978.5,MISDEMEANOR BENCH WARRANT (OUR AGENCY),400 COLLEGE BOULEVARD
ARREST,2000335501,"Mar 5, 2020 9:30:00 AM",PC,3056,VIOL PAROLE:FELONY (F),3240 MISSION AVENUE
ARREST,2000336101,"Mar 5, 2020 10:15:00 AM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),4561 HANCOCK CIRCLE
ARREST,2000336201,"Mar 5, 2020 10:40:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),901 N COAST HIGHWAY
ARREST,2000336301,"Mar 5, 2020 10:40:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),"S MYERS STREET & WISCONSIN AVENUE, OCEANSIDE, CA 92054"
ARREST,2000336004,"Mar 5, 2020 10:53:00 AM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),401 MISSION AVENUE
ARREST,2000336003,"Mar 5, 2020 10:55:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),420 N COAST HIGHWAY
ARREST,2000336001,"Mar 5, 2020 10:55:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),163 FOUSSAT ROAD
ARREST,2000336002,"Mar 5, 2020 11:02:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),3900 SAN RAMON DRIVE
ARREST,2000338401,"Mar 5, 2020 1:36:00 PM",PC,503,EMBEZZLEMENT [OVER $950] (F),901 N COAST HIGHWAY
ARREST,2000338501,"Mar 5, 2020 2:00:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,501 THE STRAND N
ARREST,2000338701,"Mar 5, 2020 2:06:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",3708 PLAZA DRIVE
ARREST,2000339701,"Mar 5, 2020 4:43:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,3914 GENINE DRIVE
ARREST,2000339201,"Mar 5, 2020 4:45:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1304 S TREMONT STREET
ARREST,2000339401,"Mar 5, 2020 5:00:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",4161 OCEANSIDE BOULEVARD
ARREST,2000339501,"Mar 5, 2020 5:06:00 PM",PC,3056,VIOL PAROLE:FELONY (F),"N COAST HIGHWAY & SPORTFISHER DRIVE, OCEANSIDE, CA 92054"
ARREST,2000339901,"Mar 5, 2020 7:10:00 PM",PC,3056,VIOL PAROLE:FELONY (F),2413 CATALINA CIRCLE
ARREST,2000340301,"Mar 5, 2020 8:21:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",216 VIA EL CENTRO
ARREST,2000340501,"Mar 5, 2020 8:44:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),
ARREST,2000338901,"Mar 5, 2020 9:32:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),3817 PLAZA DRIVE
ARREST,2000340601,"Mar 5, 2020 9:33:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),2900 SKYLINE DRIVE
ARREST,2000340701,"Mar 5, 2020 10:40:00 PM",HS,11370.1(A),POSS CONT SUBS WHILE ARMED W/LOADED FIREARM (F),4038 AVENIDA DE LA PLATA
ARREST,2000340901,"Mar 5, 2020 11:30:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,901 N COAST HIGHWAY
ARREST,2000341201,"Mar 6, 2020 1:12:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","ACADEMY ROAD & FRANCIA WAY, OCEANSIDE, CA 92057"
ARREST,2000341301,"Mar 6, 2020 1:35:00 AM",VC,23152A,DUI ALCOHOL (M),325 S MELROSE DRIVE
ARREST,2000341601,"Mar 6, 2020 2:45:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1300 S TREMONT STREET
ARREST,2000341701,"Mar 6, 2020 2:56:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"INTERSTATE 5 SB & OCEANSIDE BOULEVARD, OCEANSIDE, CA 92054"
ARREST,2000341801,"Mar 6, 2020 3:50:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),"EL CAMINO REAL & INDUSTRY STREET, OCEANSIDE, CA 92054"
ARREST,2000342001,"Mar 6, 2020 6:28:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),565 GREENBRIER DRIVE
ARREST,2000240701,"Mar 6, 2020 9:10:00 AM",PC,273.6(A),VIOLATE DOMESTIC RELATIONS COURT ORDER (M),
ARREST,2000342701,"Mar 6, 2020 9:35:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1906 OCEANSIDE BOULEVARD
ARREST,2000343201,"Mar 6, 2020 11:00:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),928 N COAST HIGHWAY
ARREST,2000343301,"Mar 6, 2020 11:15:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",4160 OCEANSIDE BOULEVARD
ARREST,2000343801,"Mar 6, 2020 11:30:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),195 S TREMONT STREET
ARREST,2000343802,"Mar 6, 2020 11:30:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),644 N REDONDO DRIVE
ARREST,2000343601,"Mar 6, 2020 12:06:00 PM",PC,602,TRESPASSING (M),3535 COLLEGE BOULEVARD
ARREST,2000344202,"Mar 6, 2020 12:39:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),274 AVENIDA DESCANSO
ARREST,2000344301,"Mar 6, 2020 12:39:00 PM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),3774 MISSION AVENUE
ARREST,2000344201,"Mar 6, 2020 12:42:00 PM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),121 BROOKS STREET
ARREST,2000344401,"Mar 6, 2020 1:36:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",195 S TREMONT STREET
ARREST,2000344901,"Mar 6, 2020 3:00:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",274 RANCHO DEL ORO DRIVE##164
ARREST,2000345301,"Mar 6, 2020 5:30:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),2855 CEDAR ROAD
ARREST,2000345201,"Mar 6, 2020 5:30:00 PM",PC,490.5A,PETTY THEFT FROM LIBRARY OR MERCHANT (M),4719 MYSTIK ROAD
ARREST,2000345401,"Mar 6, 2020 5:45:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),195 S TREMONT STREET
ARREST,2000345901,"Mar 6, 2020 7:41:00 PM",PC,3056,VIOL PAROLE:FELONY (F),711 OCEANSIDE BOULEVARD
ARREST,2000346301,"Mar 6, 2020 8:20:00 PM",VC,23153(B),DUI .08 ALC:CAUSING BODILY INJ (F),600 N FREEMAN STREET
ARREST,2000346701,"Mar 6, 2020 10:20:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",
ARREST,2000346501,"Mar 6, 2020 10:30:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",216 VIA EL CENTRO
ARREST,2000346802,"Mar 6, 2020 11:41:46 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3240 MISSION AVENUE
ARREST,2000346801,"Mar 6, 2020 11:41:57 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3308 MISSION AVENUE
ARREST,2000346901,"Mar 6, 2020 11:47:00 PM",VC,23152B,DUI ALC/0.08 PERCENT (M),
ARREST,2000347001,"Mar 6, 2020 11:57:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","BLUE SPRINGS LANE & HILLSIDE LANE, OCEANSIDE, CA 92084"
